1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.6895301,4.2904096,11.128249,340.09,-29.14,-2.62,-0.30661944,-0.48441613,-0.51209706,12.875,9.5625,-43.6875,-0.48,4.8272,8.522699,0.89669997,0.0576,2.0293999,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

0.6799533,4.223372,10.505757,340.53998,-28.99,-1.99,0.25445154,-0.40882593,-0.46844637,12.3125,9.8125,-43.5625,-0.44979998,4.7711997,8.5557995,1.161,-0.5342,2.6929,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

0.6799533,4.223372,10.505757,340.53998,-28.99,-1.99,0.25445154,-0.40882593,-0.46844637,12.3125,9.8125,-43.5625,-0.44979998,4.7711997,8.5557995,1.161,-0.5342,2.6929,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

0.641646,4.8841715,8.293514,340.94998,-29.72,-2.1399999,0.64837235,-0.08091346,-0.39924407,12.1875,10.125,-44.125,-0.3407,4.7507,8.5723,1.004,-0.3766,1.4999,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

0.62249243,5.305551,6.4643445,341.18,-30.849998,-2.1499999,0.46951103,0.1841846,-0.44076544,11.9375,10.0625,-44.125,-0.36749998,4.8592997,8.510099,1.0011,0.23169999,-0.7234,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

0.30645782,5.104438,6.531382,341.72,-30.84,-2.6799998,0.011711159,0.17247343,-0.63133794,11.8125,10.375,-44.25,-0.3681,5.0253997,8.413,0.92329997,0.3419,-2.0688999,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.038307227,4.1659107,7.9870567,341.72,-30.84,-2.6799998,-0.26935667,-0.27361527,-0.86130255,11.8125,10.375,-44.25,-0.4594,5.0221,8.4105,0.67039996,-0.0175,-1.429,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.076614454,3.3039982,9.107543,342.6,-30.119999,-2.6699998,-0.20228367,-0.68350583,-0.95179784,12.5,10.25,-44.5625,-0.4594,5.0221,8.4105,0.67039996,-0.0175,-1.429,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.076614454,3.3039982,9.107543,343.75998,-29.849998,-2.61,-0.20228367,-0.68350583,-0.95179784,12.4375,10.25,-44.6875,-0.45749998,4.9167,8.4727,0.4233,-0.95269996,-0.009699999,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.038307227,3.0454245,9.3182335,344.8,-29.06,-2.28,-0.02448697,-0.58449334,-0.86981976,12.1875,9.9375,-44.375,-0.4466,4.877,8.496099,0.3733,-1.6783999,0.82989997,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.076614454,3.3135753,8.532935,345.37,-29.13,-2.6799998,0.067073,-0.085172065,-0.72396255,11.5,10.25,-44.25,-0.3904,4.7606,8.5646,0.3766,-1.6122999,0.7327,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.37349546,3.5338416,7.086837,345.69,-29.01,-3.4299998,-0.017034413,0.47483426,-0.61004496,11.0625,10.0625,-44.25,-0.4592,4.7696,8.5562,0.2877,-1.3662,-0.2591,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.6895301,3.7062242,6.6846113,345.69,-29.01,-3.4299998,-0.2640334,0.70905745,-0.55361843,11.0625,10.0625,-44.25,-0.4592,4.7696,8.5562,0.2877,-1.3662,-0.2591,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-0.6895301,3.7062242,6.6846113,345.8,-28.699999,-4.47,-0.2640334,0.70905745,-0.55361843,10.9375,10.375,-44.125,-0.58779997,4.7482,8.5603,0.20899999,-1.1194,-1.6851,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-1.1779473,3.6296098,7.1059904,346.28998,-28.22,-5.39,-0.34068826,0.34068826,-0.56426495,10.9375,10.1875,-43.875,-0.7657,4.6963997,8.5748,-0.1149,-0.9407,-1.6995,34.125179,108.834471,9441.0,1.0,VIBRATE_MODE,Depressed

-1.3120226,3.8115692,7.1059904,346.77,-27.98,-5.72,-0.17140879,0.009581857,-0.53339005,11.125,10.625,-43.8125,-0.9226,4.6173997,8.6022,-0.3127,-0.9213,-1.3736,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed

-1.3120226,3.8115692,7.1059904,346.77,-27.98,-5.72,-0.17140879,0.009581857,-0.53339005,11.125,10.625,-43.8125,-0.9226,4.6173997,8.6022,-0.3127,-0.9213,-1.3736,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed

-1.283292,4.0222588,6.9719152,347.41998,-28.07,-6.08,-0.027680922,-0.13521066,-0.46738172,11.5625,10.9375,-43.8125,-0.9781,4.5787,8.6167,-0.3461,-0.6967,-1.4566,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed

-1.1300632,4.3861775,6.8665705,347.41998,-28.07,-6.08,0.03832743,-0.07346091,-0.40350267,11.5625,10.9375,-43.8125,-1.0393,4.5896997,8.6037,-0.2267,-0.4429,-1.5907999,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed

-1.1492168,4.7022123,7.2783732,348.83,-28.48,-6.37,0.043650683,-0.46844637,-0.42160174,11.375,11.375,-44.25,-1.1195999,4.6478,8.5623,-0.0981,0.0782,-1.5695,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed
-1.1492168,4.7022123,7.2783732,348.83,-28.48,-6.37,0.043650683,-0.46844637,-0.42160174,11.375,11.375,-44.25,-1.1195999,4.6478,8.5623,-0.0981,0.0782,-1.5695,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed

-1.1587936,4.4723687,7.872135,349.66998,-28.599998,-5.97,0.09688323,-0.46738172,-0.60472167,10.875,11.375,-44.25,-1.0888,4.6477,8.5664,0.018299999,0.17629999,-0.936,34.125179,108.834471,9814.0,1.0,VIBRATE_MODE,Depressed


-0.58418524,2.6527755,7.73806,252.64,-38.399998,14.12,0.5280668,0.6057863,0.5344547,-14.9375,-39.0625,-24.9375,2.5414999,5.98,7.345,-2.6467,-2.6729999,1.4240999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.58418524,2.6527755,7.73806,252.64,-38.399998,14.12,0.5280668,0.6057863,0.5344547,-14.9375,-39.0625,-24.9375,2.5414999,5.98,7.345,-2.6467,-2.6729999,1.4240999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-2.7803,-3.2368999,0.46159998,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-1.0055647,2.5761611,7.038953,251.29999,-39.51,15.299999,0.25445154,0.49080405,0.6260147,-15.3125,-39.5,-24.125,2.3927999,5.9075,7.4528,-3.616,-3.5554998,-0.23349999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.22026655,3.1890767,7.6710224,248.15999,-38.93,15.559999,-0.007452556,0.09901253,0.54084265,-15.875,-39.6875,-23.8125,2.3699,5.8982997,7.4673996,-3.267,-3.2865,-0.6024,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.47884035,3.122039,7.4986396,245.67,-38.18,16.33,0.026616272,0.39285615,0.3034255,-16.4375,-39.6875,-23.6875,2.7582,5.8183,7.3964996,-3.1608,-2.6952999,0.17539999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.47884035,3.122039,7.4986396,245.67,-38.18,16.33,0.026616272,0.39285615,0.3034255,-16.6875,-39.125,-23.5625,2.7582,5.8183,7.3964996,-3.1608,-2.6952999,0.17539999,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.9672575,3.3806129,6.483498,243.06,-37.629997,16.199999,0.06174975,0.25658086,0.36943385,-17.0,-39.5625,-23.25,2.5170999,5.7156,7.5607,-3.2986999,-2.7087998,-0.6677,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.9672575,3.3806129,6.483498,243.06,-37.629997,16.199999,0.06174975,0.25658086,0.36943385,-17.0,-39.5625,-23.25,2.5170999,5.7156,7.5607,-3.2986999,-2.7087998,-0.6677,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.90021986,3.7732618,6.5984197,241.98,-36.969997,14.809999,0.03939208,0.09262462,0.36517525,-17.4375,-39.3125,-23.4375,2.7361999,5.7509,7.4571996,-3.717,-2.5386999,-1.0726,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.90021986,3.7732618,6.5984197,241.98,-36.969997,14.809999,0.03939208,0.09262462,0.36517525,-17.4375,-39.3125,-23.4375,2.7361999,5.7509,7.4571996,-3.717,-2.5386999,-1.0726,34.125179,108.834471,5494.0,0.1000,VIBRATE_MODE,Peace

-0.79487497,4.0318356,6.9144545,240.87,-37.5,16.46,0.03939208,0.09262462,0.36517525,-17.875,-39.75,-23.3125,2.5074,5.7022,7.574,-3.4457,-2.1362998,-1.1715,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace
-0.79487497,4.0318356,6.9144545,240.87,-37.5,16.46,0.03939208,0.09262462,0.36517525,-17.875,-39.75,-23.3125,2.5074,5.7022,7.574,-3.4457,-2.1362998,-1.1715,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.6799533,4.175488,7.335834,240.87,-37.5,16.46,0.014905112,-0.03939208,0.30129617,-17.875,-39.75,-23.3125,2.779,5.7251997,7.4610996,-3.633,-1.8162999,-0.7334,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.641646,4.453215,7.2687964,240.06,-36.88,15.38,0.005323254,-0.022357667,0.22251202,-17.75,-39.875,-23.6875,2.6013,5.6752996,7.5625997,-3.3449,-1.648,-0.4342,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.641646,4.453215,7.2687964,239.22,-37.399998,16.96,-0.070266955,0.08304276,0.11391764,-17.75,-39.875,-23.6875,2.6013,5.6752996,7.5625997,-3.3449,-1.648,-0.4342,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.641646,4.453215,7.2687964,239.22,-37.399998,16.96,-0.070266955,0.08304276,0.11391764,-17.75,-39.875,-23.6875,2.6013,5.6752996,7.5625997,-3.3449,-1.648,-0.4342,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.8810662,4.3382936,7.28795,238.56999,-36.82,15.58,-0.20334831,0.056426495,0.036198128,-17.4375,-39.75,-23.6875,2.8611,5.6972,7.4515,-3.5298998,-1.3368,-0.2529,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.8810662,4.3382936,7.28795,238.56999,-36.82,15.58,-0.20334831,0.056426495,0.036198128,-17.4375,-39.75,-23.6875,2.8611,5.6972,7.4515,-3.5298998,-1.3368,-0.2529,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.8810662,4.3382936,7.28795,238.56999,-36.82,15.58,-0.20334831,0.056426495,0.036198128,-17.4375,-39.75,-23.6875,2.8611,5.6972,7.4515,-3.5298998,-1.3368,-0.2529,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2545617,4.4244847,7.9391727,237.86,-37.11,16.92,-0.23741713,0.036198128,0.013840461,-17.3125,-39.75,-23.875,2.8546,5.6605997,7.4817996,-3.9352,-1.3977,0.039899997,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2545617,4.4244847,7.9391727,237.28,-36.26,15.389999,-0.23741713,0.036198128,0.013840461,-17.4375,-39.0,-24.4375,2.8546,5.6605997,7.4817996,-3.9352,-1.3977,0.039899997,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.3120226,4.6926355,8.111555,236.65,-36.559998,16.71,-0.0606851,0.071331605,0.0649437,-17.25,-38.875,-24.6875,2.6037,5.593,7.6228,-3.8669999,-1.2802,0.1911,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.3120226,4.6926355,8.111555,236.65,-36.559998,16.71,-0.0606851,0.071331605,0.0649437,-17.25,-38.875,-24.6875,2.8200998,5.5948,7.5441,-4.1748,-1.0761,0.41799998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.3120226,4.6926355,8.111555,236.65,-36.559998,16.71,-0.0606851,0.071331605,0.0649437,-17.25,-38.875,-24.6875,2.8200998,5.5948,7.5441,-4.1748,-1.0761,0.41799998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2641385,4.912902,8.130709,236.09999,-36.05,15.19,0.031939525,0.085172065,0.046844635,-17.4375,-38.75,-24.5625,2.5709,5.5692997,7.6513,-3.8925998,-0.7952,0.34849998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2162545,5.104438,8.149862,235.40999,-36.51,16.51,0.11391764,-0.02555162,-0.019163715,-17.6875,-38.3125,-24.5625,2.5709,5.5692997,7.6513,-3.8925998,-0.7952,0.34849998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2162545,5.104438,8.149862,235.40999,-36.51,16.51,0.11391764,-0.02555162,-0.019163715,-17.6875,-38.3125,-24.5625,2.5709,5.5692997,7.6513,-3.8925998,-0.7952,0.34849998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2545617,5.1810527,8.0445175,235.08,-36.36,15.07,0.11391764,-0.02555162,-0.019163715,-17.9375,-38.5625,-24.0,2.7879999,5.5945997,7.5562,-4.0344,-0.6149,0.4646,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.2545617,5.1810527,8.0445175,235.08,-36.36,15.07,0.11391764,-0.02555162,-0.019163715,-17.9375,-38.5625,-24.0,2.7879999,5.5945997,7.5562,-4.0344,-0.6149,0.4646,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.388637,5.209783,7.97748,235.08,-36.36,15.07,0.15224507,-0.10965904,-0.08091346,-17.6875,-38.6875,-23.5625,2.5498998,5.6145,7.6253,-3.8125,-0.4978,0.3161,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.388637,5.209783,7.97748,234.56,-37.02,16.5,0.11604694,-0.17247343,-0.07559021,-17.6875,-38.6875,-23.5625,2.7863998,5.6622,7.5063,-4.1897,-0.5854,0.3681,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.388637,5.209783,7.97748,234.56,-37.02,16.5,0.11604694,-0.17247343,-0.07559021,-17.6875,-38.6875,-23.5625,2.7863998,5.6622,7.5063,-4.1897,-0.5854,0.3681,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.292869,5.410896,8.226477,234.37999,-36.899998,15.12,0.06600835,-0.15863298,-0.069202304,-17.8125,-38.75,-23.6875,2.7863998,5.6622,7.5063,-4.1897,-0.5854,0.3681,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.292869,5.410896,8.226477,234.37999,-36.899998,15.12,0.06600835,-0.15863298,-0.069202304,-17.8125,-38.75,-23.6875,2.7863998,5.6622,7.5063,-4.1897,-0.5854,0.3681,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.1492168,5.592855,8.475474,233.90999,-37.45,16.6,-0.015969763,-0.13840461,-0.15330972,-17.9375,-39.0,-23.5625,2.5582,5.6843,7.5705,-3.9287999,-0.4608,0.46969998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.1492168,5.592855,8.475474,233.90999,-37.45,16.6,-0.015969763,-0.13840461,-0.15330972,-17.9375,-39.0,-23.5625,2.5582,5.6843,7.5705,-3.9287999,-0.4608,0.46969998,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0821792,5.4300494,8.887277,233.70999,-37.1,15.23,-0.055361845,-0.14692181,-0.17460273,-18.125,-39.5,-23.6875,2.8016999,5.7152,7.4603,-4.0483,-0.2175,0.8463,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0630256,5.2863975,9.251195,233.70999,-37.1,15.23,-0.055361845,-0.14692181,-0.17460273,-18.125,-39.5,-23.6875,2.5769,5.7075996,7.5467,-3.6829,-0.3275,1.1116999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0630256,5.2863975,9.251195,233.34999,-37.53,16.59,-0.055361845,-0.14692181,-0.17460273,-17.6875,-39.4375,-23.6875,2.5769,5.7075996,7.5467,-3.6829,-0.3275,1.1116999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0630256,5.2863975,9.251195,233.34999,-37.53,16.59,-0.055361845,-0.14692181,-0.17460273,-17.6875,-39.4375,-23.6875,2.5769,5.7075996,7.5467,-3.6829,-0.3275,1.1116999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0726024,5.161899,9.394848,233.06999,-36.93,15.24,-0.017034413,-0.22889993,-0.16289158,-17.875,-39.75,-23.4375,2.8002,5.7263,7.4522996,-3.8801,-0.50339997,1.5800999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0726024,5.161899,9.394848,233.06999,-36.93,15.24,-0.017034413,-0.22889993,-0.16289158,-17.875,-39.75,-23.4375,2.5788,5.6853,7.5628,-3.6947,-0.57949996,1.6935999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0726024,5.161899,9.394848,233.06999,-36.93,15.24,-0.017034413,-0.22889993,-0.16289158,-17.875,-39.75,-23.4375,2.5788,5.6853,7.5628,-3.6947,-0.57949996,1.6935999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-1.0726024,5.161899,9.394848,233.06999,-36.93,15.24,-0.017034413,-0.22889993,-0.16289158,-17.875,-39.75,-23.4375,2.5788,5.6853,7.5628,-3.6947,-0.57949996,1.6935999,34.125179,108.834471,6317.0,0.1000,VIBRATE_MODE,Peace

-0.89064306,5.2480903,9.461885,232.4,-37.0,15.509999,0.201219,-0.28639108,0.02555162,-17.5625,-39.875,-22.6875,2.8153,5.7113,7.4581,-3.8658998,-0.7334,1.9075999,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.89064306,5.2480903,9.461885,232.4,-37.0,15.509999,0.201219,-0.28639108,0.02555162,-17.5625,-39.875,-22.6875,2.8153,5.7113,7.4581,-3.8658998,-0.7334,1.9075999,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.6607997,5.9184666,9.394848,231.87999,-37.739998,17.14,0.28213248,-0.1362753,0.1820553,-17.4375,-40.0,-22.3125,2.6236,5.6868,7.5463,-3.6028,-0.5908,1.8182,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.6607997,5.9184666,9.394848,231.87999,-37.739998,17.14,0.28213248,-0.1362753,0.1820553,-17.4375,-40.0,-22.3125,2.6236,5.6868,7.5463,-3.6028,-0.5908,1.8182,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.18195933,6.540959,9.078813,231.44,-37.8,16.18,0.22996458,0.2448697,0.246999,-17.5625,-39.875,-22.125,2.8916,5.7356,7.4101996,-3.6197,-0.1892,1.9267999,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.18195933,6.540959,9.078813,231.44,-37.8,16.18,0.22996458,0.2448697,0.246999,-17.5625,-39.875,-22.125,2.8916,5.7356,7.4101996,-3.6197,-0.1892,1.9267999,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.18195933,6.540959,9.078813,231.44,-37.8,16.18,0.22996458,0.2448697,0.246999,-17.5625,-39.875,-22.125,2.7333,5.7728996,7.4412,-3.1648998,0.6457,1.6697999,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

-0.18195933,6.540959,9.078813,231.44,-37.8,16.18,0.22996458,0.2448697,0.246999,-17.5625,-39.875,-22.125,2.7333,5.7728996,7.4412,-3.1648998,0.6457,1.6697999,34.125179,108.834471,6017.0,0.1000,VIBRATE_MODE,Peace

0.17238252,6.3781533,8.848969,230.33,-38.36,17.44,0.036198128,0.32791245,0.057491146,-17.6875,-39.6875,-21.6875,2.9406998,5.8059998,7.3357,-2.8555999,0.5435,1.3944,34.125179,108.834471,6017.0,0.0,VIBRATE_MODE,Peace

-1.733402,5.7843914,7.431602,202.45999,-38.05,-10.24,0.007452556,0.029810224,0.0010646508,14.0,-30.8125,1.0,-1.7445999,5.948,7.5990996,0.0568,-0.0678,0.0162,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.7046716,5.813122,7.374141,202.45999,-38.07,-10.3,0.02555162,0.0010646508,0.013840461,14.3125,-30.75,0.875,-1.7543,5.9498997,7.5954,-0.0219,-0.0795,-0.078099996,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.7238252,5.841852,7.3071036,202.54,-38.09,-10.32,0.022357667,0.011711159,0.006387905,14.5625,-31.0625,0.3125,-1.7576,5.9519997,7.593,0.030299999,-0.0423,-0.0954,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.6759412,5.851429,7.2687964,202.51999,-38.149998,-10.33,-0.0021293017,0.014905112,-0.010646508,14.125,-31.375,0.4375,-1.7588999,5.9596,7.5867,0.012,-0.020399999,-0.148,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry
-1.733402,5.8322754,7.28795,202.5,-38.149998,-10.34,-0.029810224,0.01277581,-0.022357667,13.6875,-31.125,-0.1875,-1.7608,5.9596,7.5863,0.0629,-0.0105,-0.18689999,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.733402,5.8322754,7.28795,202.5,-38.149998,-10.34,-0.029810224,0.01277581,-0.022357667,13.6875,-31.125,-0.1875,-1.7608,5.9596,7.5863,0.0629,-0.0105,-0.18689999,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.8004397,5.7748146,7.3549876,202.43,-38.12,-10.349999,-0.011711159,-0.021293016,-0.013840461,13.0,-31.0,-0.3125,-1.7633,5.956,7.5885,-0.0523,-0.1149,-0.1498,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.7525556,5.7843914,7.489063,202.39,-38.09,-10.389999,-0.0042586033,-0.009581857,0.017034413,13.8125,-31.375,0.125,-1.7698,5.9516,7.5903997,-0.0655,-0.1008,-0.0635,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.685518,5.813122,7.517793,202.39,-38.09,-10.37,-0.013840461,0.0,0.015969763,14.0,-31.5625,0.125,-1.7665,5.9514,7.5913997,-0.0098,-0.0712,0.023799999,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.7238252,5.851429,7.52737,202.37999,-38.05,-10.34,-0.010646508,0.010646508,0.007452556,13.9375,-31.6875,0.125,-1.7603999,5.9473996,7.5959997,0.052699998,-0.0378,0.048699997,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.733402,5.8322754,7.441179,202.31,-38.05,-10.32,-0.0031939526,0.010646508,0.0042586033,13.6875,-31.875,0.0,-1.7579,5.9473,7.5965996,0.011,0.0014,0.0579,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.6280571,5.813122,7.335834,202.3,-38.05,-10.33,-0.011711159,0.015969763,0.006387905,13.5625,-31.5625,0.125,-1.7592,5.9470997,7.5964,0.0025,-0.018,-0.0301,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.6376339,5.841852,7.374141,202.26,-38.04,-10.33,-0.019163715,0.006387905,0.0,13.6875,-31.25,0.125,-1.7597,5.9459996,7.5972,0.100999996,-0.0365,-0.12889999,34.125179,108.834471,6.0,5.0,VIBRATE_MODE,Angry

-1.6663644,5.851429,7.326257,202.33,-38.03,-10.32,-0.0010646508,-0.0010646508,-0.007452556,14.125,-30.9375,0.5625,-1.7572999,5.9449,7.5986996,0.0398,0.0037999998,-0.061699998,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.6663644,5.851429,7.326257,202.34999,-38.07,-10.29,-0.0010646508,-0.0010646508,-0.007452556,14.125,-30.9375,0.5625,-1.7572999,5.9449,7.5986996,0.0398,0.0037999998,-0.061699998,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.6663644,5.861006,7.2687964,202.34999,-38.07,-10.29,-0.02448697,-0.005323254,-0.023422318,14.125,-30.9375,0.5625,-1.7533,5.9498997,7.5955997,0.065299995,-9.999999E-4,-0.1372,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry
-1.6663644,5.861006,7.2687964,202.45999,-38.02,-10.33,-0.02448697,-0.005323254,-0.023422318,14.4375,-31.0625,0.4375,-1.7533,5.9498997,7.5955997,0.065299995,-9.999999E-4,-0.1372,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7238252,5.803545,7.335834,202.45999,-38.02,-10.33,-0.04045673,-0.0042586033,-0.02448697,14.4375,-31.0625,0.4375,-1.7594999,5.9433,7.5993,0.0714,0.0150999995,-0.1997,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

-1.7429788,5.793968,7.3645644,202.48,-37.989998,-10.349999,-0.033004176,-0.011711159,-0.021293016,14.0,-31.5625,0.125,-1.7594999,5.9433,7.5993,0.015,-0.0394,-0.1338,34.125179,108.834471,7.0,5.0,VIBRATE_MODE,Angry

